,BuildingType,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,LargestPropertyUseType,LargestPropertyUseTypeGFA,GFABuildingRate,GFAParkingRate,Distance_from_SeattleKM,Log_SiteEnergyUse,GFAPerBuilding,GFAPerFloor
811,Multifamily MR (5-9),Downtown,2002.0,1.0,6.0,98222,Multifamily,37924.0,0.0,0.0,0.9616378490084082,14.5494057703093,98222.0,16370.333
812,NonResidential,Downtown,1955.0,1.0,2.0,31890,Financial O,31160.0,1.0,0.0,0.8580865278333268,14.481708536437356,31890.0,15945.0
813,NonResidential,Downtown,1925.0,1.0,2.0,44098,Office,25920.0,0.6902353848247086,0.3097646151752914,0.8655692388040138,14.327212447697079,44098.0,22049.0
814,Multifamily HR (10+),Downtown,2001.0,1.0,31.0,678165,Multifamily,538339.0,0.7938171388968761,0.20618286110312387,1.0450202320845479,16.964268464431797,678165.0,21876.29
815,NonResidential,Downtown,1926.0,1.0,4.0,49249,Laboratory,40584.0,1.0,0.0,2.14013768725624,17.37684390044162,49249.0,12312.25
816,NonResidential,Downtown,1925.0,1.0,1.0,24825,Retail Stor,13940.0,0.9491238670694864,0.050876132930513594,2.1741189048621115,13.379106778220029,24825.0,24825.0
817,Multifamily MR (5-9),Downtown,1991.0,1.0,6.0,41030,Multifamily,25129.0,0.0,0.0,2.1457175317634585,14.044821452062658,41030.0,6838.333
818,Multifamily MR (5-9),Downtown,2002.0,1.0,6.0,41359,Multifamily,37224.0,0.0,0.0,2.2285877208654434,14.964374323516491,41359.0,6893.167
819,Multifamily LR (1-4),Downtown,1910.0,1.0,4.0,21095,Multifamily,13864.0,1.0,0.0,2.133510775697721,13.617185068688398,21095.0,5273.75
820,Multifamily MR (5-9),Downtown,1994.0,1.0,8.0,224732,Multifamily,184567.0,0.0,0.0,1.5162828150623553,16.13381259024543,224732.0,28091.5
821,Multifamily MR (5-9),Downtown,1989.0,1.0,5.0,188715,Multifamily,113269.0,0.0,0.0,1.9591355093949419,15.265121561219036,188715.0,37743.0
822,Multifamily LR (1-4),Downtown,1925.0,1.0,3.0,23989,Multifamily,23989.0,0.0,0.0,2.0556568836868787,13.484446794150587,23989.0,7996.333
823,NonResidential,Downtown,1952.0,1.0,4.0,26670,Medical Off,26670.0,1.0,0.0,1.200950638846952,14.23630966376813,26670.0,6667.5
824,Multifamily MR (5-9),Downtown,1991.0,1.0,6.0,41834,Multifamily,29948.0,0.0,0.0,1.2191436293481739,13.87838793453986,41834.0,6972.333
825,Multifamily LR (1-4),Downtown,1922.0,1.0,3.0,34060,Multifamily,34060.0,0.0,0.0,1.3286043124687863,14.676808529277663,34060.0,11353.333
826,Multifamily MR (5-9),Downtown,1925.0,1.0,7.0,37300,Multifamily,29750.0,1.0,0.0,1.250061011970519,14.524214723666313,37300.0,5328.571
827,Nonresidential COS,Downtown,1922.0,1.0,2.0,37740,Fire Statio,38939.0,1.0,0.0,1.43775788156559,15.069462747627187,37740.0,18870.0
828,Multifamily MR (5-9),Downtown,1998.0,1.0,6.0,328947,Multifamily,277950.0,0.0,0.0,1.50477067181813,15.957630728190749,328947.0,54824.5
829,Multifamily MR (5-9),Downtown,2000.0,1.0,6.0,160141,Multifamily,132400.0,0.74786594313761,0.25213405686239004,1.606789626240296,15.159117122537348,160141.0,26690.167
830,Multifamily LR (1-4),Downtown,1925.0,1.0,3.0,44736,Multifamily,40636.0,0.0,0.0,1.607277349042384,14.755791997614656,44736.0,14912.0
831,Multifamily LR (1-4),Downtown,1923.0,1.0,3.0,22400,Multifamily,22400.0,1.0,0.0,1.693716733017222,13.70746352016863,22400.0,7466.667
832,Multifamily HR (10+),Downtown,1979.0,1.0,13.0,70200,Multifamily,70200.0,0.0,0.0,1.7041043579733743,15.075720656196085,70200.0,5400.0
833,Multifamily MR (5-9),Downtown,1929.0,1.0,6.0,21840,Multifamily,21840.0,1.0,0.0,1.7292998171485316,13.872467520958809,21840.0,3640.0
834,Multifamily LR (1-4),Downtown,1925.0,1.0,3.0,33880,Multifamily,27993.0,0.0,0.0,1.6934732440652822,14.787714406395255,33880.0,11293.333
835,Multifamily HR (10+),Downtown,1949.0,1.0,18.0,393841,Multifamily,302922.0,0.8293169070767137,0.1706830929232863,1.6220653399659493,16.811735160304558,393841.0,21880.056
836,NonResidential,Downtown,1965.0,1.0,1.0,23752,Office,14317.0,1.0,0.0,1.454119983088122,14.093213788218943,23752.0,23752.0
837,NonResidential,Downtown,1967.0,1.0,4.0,44416,Hotel,52668.0,1.0,0.0,1.5046867448128458,14.833893510433716,44416.0,11104.0
838,Multifamily MR (5-9),Downtown,2002.0,1.0,8.0,34080,Multifamily,23580.0,0.0,0.0,1.2483541104421028,14.202976820982554,34080.0,4260.0
840,Multifamily MR (5-9),Downtown,1914.0,1.0,6.0,62607,Multifamily,53228.0,0.0,0.0,1.3764695797245177,14.51260387975722,62607.0,10434.5
841,Multifamily LR (1-4),East,1989.0,1.0,4.0,31702,Multifamily,26418.0,0.0,0.0,1.701015243964293,12.431942851141633,31702.0,7925.5
842,Multifamily LR (1-4),East,1930.0,1.0,3.0,29765,Multifamily,29765.0,1.0,0.0,2.2720516790296745,14.29608445272041,29765.0,9921.667
843,Multifamily LR (1-4),East,1928.0,1.0,4.0,27182,Multifamily,27182.0,0.0,0.0,2.100685839035083,14.555796122589031,27182.0,6795.5
844,Multifamily LR (1-4),Magnolia / Queen Anne,1969.0,1.0,4.0,22374,Multifamily,22374.0,0.0,0.0,6.478195303188909,13.202163671082582,22374.0,5593.5
845,Multifamily LR (1-4),Magnolia / Queen Anne,1910.0,1.0,4.0,61802,Multifamily,61802.0,1.0,0.0,3.946696834492221,15.22506357722383,61802.0,15450.5
846,SPS-District K-12,Magnolia / Queen Anne,2001.0,1.0,1.0,35805,K-12 School,35805.0,1.0,0.0,3.2849460921257236,13.395059278541153,35805.0,35805.0
847,Multifamily LR (1-4),North,2002.0,1.0,4.0,56473,Multifamily,26407.0,0.0,0.0,12.540974503863131,14.159418208258096,56473.0,14118.25
848,Multifamily MR (5-9),Southwest,1968.0,1.0,8.0,51490,Multifamily,51490.0,0.0,0.0,7.8992535214323105,14.360232408391768,51490.0,6436.25
849,Multifamily LR (1-4),Lake Union,1987.0,1.0,4.0,45348,Multifamily,45348.0,0.0,0.0,4.694594283981521,14.154317299649684,45348.0,11337.0
850,Multifamily LR (1-4),Northwest,1966.0,1.0,4.0,31317,Multifamily,25788.0,1.0,0.0,13.448337457767874,13.76638819487289,31317.0,7829.25
852,Multifamily LR (1-4),Northwest,1964.0,1.0,4.0,26744,Multifamily,26744.0,0.0,0.0,13.47928497331357,13.423174201895582,26744.0,6686.0
853,Multifamily LR (1-4),Northwest,1987.0,1.0,4.0,30060,Multifamily,30070.0,0.0,0.0,13.061523109608702,13.508957544062234,30060.0,7515.0
854,NonResidential,Northwest,1928.0,1.0,2.0,45991,Worship Fac,45991.0,1.0,0.0,6.688231780078559,14.18288336269198,45991.0,22995.5
855,Multifamily MR (5-9),Northeast,2002.0,1.0,5.0,119996,Multifamily,96540.0,0.0,0.0,7.131221258501382,15.436993240045904,119996.0,23999.2
856,Multifamily LR (1-4),Northeast,1997.0,1.0,4.0,23794,Multifamily,23794.0,0.0,0.0,6.911890571231358,13.279523203776847,23794.0,5948.5
857,Multifamily LR (1-4),Delridge,1988.0,1.0,4.0,48996,Multifamily,48996.0,0.0,0.0,9.339759604671531,14.308006591482108,48996.0,12249.0
858,Multifamily LR (1-4),Magnolia / Queen Anne,2007.0,1.0,4.0,37090,Multifamily,35106.0,0.0,0.0,7.814724181287958,13.688708117930055,37090.0,9272.5
859,Multifamily LR (1-4),Delridge,1998.0,1.0,3.0,23533,Multifamily,23533.0,0.0,0.0,9.219751497564026,14.030938722077131,23533.0,7844.333
860,Multifamily MR (5-9),East,2001.0,1.0,6.0,52020,Multifamily,45000.0,0.9630526720492119,0.03694732795078816,0.7233551926703843,14.484846423414616,52020.0,8670.0
861,Multifamily LR (1-4),Southwest,1958.0,1.0,3.0,32612,Multifamily,32612.0,0.0,0.0,5.632606136395773,13.678679584849183,32612.0,10870.667
862,Multifamily LR (1-4),Southeast,1971.0,1.0,4.0,58485,Multifamily,58485.0,0.0,0.0,2.968172729471894,14.79186895658418,58485.0,14621.25
863,Multifamily LR (1-4),Northeast,1999.0,1.0,3.0,147443,Multifamily,91617.0,0.0,0.0,6.7185501369323815,14.873731401773432,147443.0,49147.667
864,Multifamily LR (1-4),Northeast,1988.0,1.0,4.0,65103,Multifamily,49089.0,0.8087799333364054,0.19122006666359462,6.587339594539216,14.245331392654798,65103.0,16275.75
865,NonResidential,Northeast,1921.0,1.0,3.0,21499,Residence H,21499.0,1.0,0.0,6.615217894161773,13.196630051249985,21499.0,7166.333
866,NonResidential,Northeast,1989.0,1.0,2.0,20384,Office,25021.0,1.0,0.0,6.889712842572843,14.405472563429852,20384.0,10192.0
867,Multifamily LR (1-4),Northeast,1960.0,1.0,4.0,21528,Multifamily,21528.0,0.0,0.0,6.52702897216745,13.312421285478335,21528.0,5382.0
868,NonResidential,Northeast,1955.0,1.0,1.0,77424,Supermarket,85112.0,1.0,0.0,6.740747258383884,16.50644233806316,77424.0,77424.0
869,NonResidential,Northeast,1956.0,1.0,2.0,39265,Retail Stor,31905.0,1.0,0.0,6.730087149857187,15.699345587310956,39265.0,19632.5
870,NonResidential,Northeast,1956.0,1.0,2.0,54284,Retail Stor,52784.0,1.0,0.0,6.730087149857187,15.529101076827493,54284.0,27142.0
871,NonResidential,Northeast,1956.0,1.0,1.0,23409,Retail Stor,21909.0,1.0,0.0,6.730087149857187,14.79195860248294,23409.0,23409.0
872,NonResidential,Northeast,1997.0,1.0,1.0,63153,Retail Stor,104396.0,1.0,0.0,6.730087149857187,15.232539364937319,63153.0,63153.0
873,Multifamily LR (1-4),Northeast,1980.0,1.0,2.0,321333,Multifamily,174577.0,0.8500651971630676,0.1499348028369324,6.999431815906806,15.806937560564693,321333.0,160666.5
874,Multifamily LR (1-4),Northeast,1959.0,1.0,3.0,26157,Multifamily,26157.0,0.0,0.0,6.71948024425361,14.75196512640049,26157.0,8719.0
875,NonResidential,Downtown,1923.0,1.0,3.0,33600,Restaurant,19200.0,1.0,0.0,1.0797159241181893,15.351265654006978,33600.0,11200.0
876,Multifamily LR (1-4),Downtown,1907.0,1.0,3.0,39201,Multifamily,22050.0,1.0,0.0,1.118882895992238,14.462459337832362,39201.0,13067.0
878,Multifamily LR (1-4),Downtown,1909.0,1.0,3.0,23568,Multifamily,18222.0,0.0,0.0,1.1748934735134142,13.806922094972954,23568.0,7856.0
879,Multifamily LR (1-4),Downtown,1917.0,1.0,3.0,21130,Multifamily,21130.0,0.0,0.0,1.031586924696843,14.326889053868294,21130.0,7043.333
880,Multifamily MR (5-9),Downtown,1914.0,1.0,6.0,36880,Multifamily,36880.0,0.0,0.0,1.0191784835690398,14.677860177282781,36880.0,6146.667
881,NonResidential,Downtown,1927.0,1.0,4.0,32356,Financial O,25876.0,1.0,0.0,0.9979987080987923,14.593625184358979,32356.0,8089.0
882,NonResidential,Downtown,1960.0,1.0,7.0,61180,Hotel,61180.0,0.7881660673422687,0.2118339326577313,1.4296045930128891,15.168518522989071,61180.0,8740.0
883,NonResidential,Downtown,1978.0,1.0,5.0,43506,Office,32569.0,0.741414977244518,0.258585022755482,1.0315460897412296,15.11085034608757,43506.0,8701.2
884,Multifamily HR (10+),Downtown,2008.0,1.0,27.0,501239,Other,301346.0,0.678746067245366,0.32125393275463404,0.8704262448869385,16.5452714341622,501239.0,18564.407
885,Multifamily HR (10+),Downtown,1970.0,1.0,23.0,179745,Multifamily,121455.0,0.7802219811399482,0.21977801886005174,0.7538374238466303,15.970462783965532,179745.0,7815.0
886,Multifamily LR (1-4),Ballard,1949.0,4.0,3.0,159820,Multifamily,159820.0,0.0,0.0,8.453478937177826,15.518820434648164,39955.0,53273.333
887,Multifamily LR (1-4),Ballard,1968.0,1.0,3.0,60858,Multifamily,60858.0,0.0,0.0,8.528730289946177,14.538249428574469,60858.0,20286.0
888,Multifamily LR (1-4),Southwest,1990.0,1.0,3.0,28033,Multifamily,27923.0,1.0,0.0,4.138273874578262,13.61463916180753,28033.0,9344.333
889,Multifamily LR (1-4),Central,1986.0,1.0,3.0,39816,Multifamily,39816.0,0.0,0.0,2.5021080249102616,14.171873478228683,39816.0,13272.0
890,NonResidential,Northwest,1910.0,1.0,2.0,23931,Worship Fac,23931.0,1.0,0.0,7.7349750775587385,13.309223473596258,23931.0,11965.5
891,NonResidential,Northwest,1948.0,1.0,2.0,21393,Worship Fac,21393.0,1.0,0.0,7.64061614390208,13.812505547439336,21393.0,10696.5
892,Multifamily MR (5-9),Downtown,1915.0,1.0,6.0,75187,Multifamily,47814.0,1.0,0.0,0.956802577766589,15.903998185156997,75187.0,12531.167
893,Multifamily MR (5-9),Southeast,2010.0,1.0,6.0,78005,Multifamily,59103.0,0.8194859303890776,0.18051406961092237,4.644417945018071,14.456305462560927,78005.0,13000.833
894,Multifamily LR (1-4),Southeast,1956.0,4.0,2.0,20400,Multifamily,20448.0,0.0,0.0,4.770212563243888,13.913802424483016,5100.0,10200.0
895,NonResidential,Southeast,1990.0,1.0,2.0,47560,Distributio,23146.0,1.0,0.0,4.769163457567819,13.68059785462636,47560.0,23780.0
896,NonResidential,East,2006.0,1.0,6.0,62334,Senior Care,35696.0,0.0,0.0,0.6104314124354608,14.03534684630846,62334.0,10389.0
897,Multifamily LR (1-4),Lake Union,1969.0,1.0,3.0,28296,Multifamily,28296.0,1.0,0.0,5.580911542455576,13.64221494451293,28296.0,9432.0
898,Multifamily LR (1-4),North,1982.0,1.0,4.0,41664,Multifamily,41644.0,0.0,0.0,10.210761998312123,13.793513576082145,41664.0,10416.0
899,NonResidential,Northeast,1930.0,1.0,3.0,20960,Residence H,20960.0,1.0,0.0,6.499172427115604,14.27900964094138,20960.0,6986.667
900,Multifamily MR (5-9),Downtown,2012.0,1.0,7.0,67403,Multifamily,36729.0,1.0,0.0,1.0561115995036567,15.468779596936242,67403.0,9629.0
901,Multifamily HR (10+),Downtown,2008.0,1.0,37.0,517164,Multifamily,414331.0,0.0,0.0,1.0820129511010368,16.153353522416335,517164.0,13977.405
902,Multifamily MR (5-9),Downtown,1929.0,1.0,5.0,30180,Multifamily,36050.0,0.0,0.0,1.147645610592725,14.685262254975052,30180.0,6036.0
903,NonResidential,Downtown,1910.0,1.0,3.0,28800,College/Uni,28800.0,1.0,0.0,1.2168137197458642,13.452575165390439,28800.0,9600.0
904,NonResidential,Downtown,1957.0,1.0,2.0,21600,K-12 School,21600.0,1.0,0.0,1.2654737305950132,14.120324783402944,21600.0,10800.0
905,NonResidential,Downtown,1995.0,1.0,3.0,22860,K-12 School,22860.0,1.0,0.0,1.2109044697415452,13.792963267523849,22860.0,7620.0
906,Multifamily LR (1-4),Lake Union,1990.0,1.0,4.0,25490,Multifamily,25490.0,1.0,0.0,5.52653105155535,13.486914386056265,25490.0,6372.5
907,Multifamily MR (5-9),Southeast,2010.0,1.0,7.0,387971,Multifamily,387971.0,0.0,0.0,8.64482013120649,16.19119061733776,387971.0,55424.429
908,Multifamily LR (1-4),Northeast,1966.0,1.0,3.0,25137,Multifamily,25137.0,0.0,0.0,7.366039303254089,13.768807763721627,25137.0,8379.0
909,NonResidential,Northeast,1972.0,1.0,1.0,26366,Worship Fac,26386.0,1.0,0.0,7.878058964628902,13.85479052416975,26366.0,26366.0
910,Multifamily LR (1-4),Southwest,1992.0,1.0,4.0,31236,Multifamily,31236.0,0.0,0.0,5.064547248055092,13.729080829965886,31236.0,7809.0
911,Multifamily MR (5-9),East,2005.0,1.0,7.0,140759,Multifamily,140759.0,0.0,0.0,1.7459344971893427,15.297791347453604,140759.0,20108.429
912,Multifamily LR (1-4),Delridge,1999.0,1.0,3.0,27119,Multifamily,22153.0,0.0,0.0,6.301899945040423,13.316561111563242,27119.0,9039.667
913,NonResidential,Southeast,1965.0,1.0,2.0,21732,Worship Fac,21732.0,1.0,0.0,8.514130779499759,13.886994357844902,21732.0,10866.0
914,Multifamily LR (1-4),Southeast,1968.0,1.0,3.0,60270,Multifamily,53285.0,0.0,0.0,7.953559505397582,14.204518486520346,60270.0,20090.0
915,Multifamily LR (1-4),Southeast,1968.0,1.0,4.0,160561,Multifamily,160561.0,0.0,0.0,8.415584590169855,15.651449817999588,160561.0,40140.25
916,Multifamily LR (1-4),Southeast,1969.0,1.0,4.0,34678,Multifamily,34678.0,0.0,0.0,8.761294425308307,13.963379657051338,34678.0,8669.5
917,Multifamily LR (1-4),Magnolia / Queen Anne,1977.0,1.0,4.0,22394,Multifamily,22394.0,0.0,0.0,6.944782044033231,13.616177980711377,22394.0,5598.5
919,NonResidential,Ballard,1945.0,1.0,1.0,21060,Non-Refrige,10495.0,1.0,0.0,8.114478244046788,12.96898744946264,21060.0,21060.0
920,NonResidential,Ballard,1960.0,1.0,4.0,20539,Retail Stor,7387.0,1.0,0.0,8.080994361670369,14.361519983471846,20539.0,5134.75
921,SPS-District K-12,Northeast,1958.0,1.0,1.0,38624,K-12 School,41408.0,1.0,0.0,9.116363619157148,14.234739015152847,38624.0,38624.0
922,Multifamily MR (5-9),East,1985.0,1.0,5.0,22874,Multifamily,22874.0,0.0,0.0,1.8032090276220676,13.360388644636783,22874.0,4574.8
923,Multifamily LR (1-4),North,1965.0,1.0,3.0,21469,Multifamily,21469.0,0.0,0.0,12.848971186619496,13.126274718128442,21469.0,7156.333
924,Multifamily LR (1-4),North,1984.0,1.0,4.0,50252,Multifamily,50252.0,0.0,0.0,12.899737880443311,14.465323606853053,50252.0,12563.0
925,Multifamily LR (1-4),Northwest,1978.0,1.0,3.0,22824,Multifamily,20480.0,0.0,0.0,11.51111204979484,13.28604902602058,22824.0,7608.0
926,Multifamily LR (1-4),Northwest,1988.0,1.0,3.0,57338,Multifamily,43180.0,0.0,0.0,11.281541940149229,14.003102576442586,57338.0,19112.667
927,Multifamily MR (5-9),Northeast,1928.0,1.0,8.0,93502,Multifamily,93502.0,0.0,0.0,6.252813711042241,14.99305216548779,93502.0,11687.75
928,Multifamily LR (1-4),Northeast,1909.0,1.0,4.0,20260,Multifamily,12640.0,1.0,0.0,6.274861123707674,13.362461582817648,20260.0,5065.0
929,NonResidential,Northeast,1900.0,1.0,3.0,32960,Retail Stor,32960.0,1.0,0.0,6.178574126560005,12.92323949889266,32960.0,10986.667
930,NonResidential,Northeast,1921.0,1.0,3.0,29636,Other - Ent,25096.0,1.0,0.0,6.240967115665029,13.359678535456613,29636.0,9878.667
931,NonResidential,Northeast,1930.0,1.0,3.0,20571,Hotel,20571.0,1.0,0.0,6.1306074142468345,13.500279643613293,20571.0,6857.0
932,Multifamily LR (1-4),Northeast,1956.0,1.0,4.0,23742,Multifamily,23742.0,0.0,0.0,6.103668249349751,13.452166729939195,23742.0,5935.5
933,Multifamily LR (1-4),Northeast,1964.0,1.0,4.0,22344,Multifamily,22344.0,0.0,0.0,5.990231899290307,13.423728841288753,22344.0,5586.0
934,Multifamily LR (1-4),Northeast,1981.0,1.0,3.0,24492,Multifamily,21176.0,0.0,0.0,6.013275825670037,13.274965680543433,24492.0,8164.0
935,Multifamily MR (5-9),Northeast,1962.0,1.0,5.0,31075,Multifamily,31075.0,0.0,0.0,5.981052549117683,13.433700206987606,31075.0,6215.0
936,Multifamily LR (1-4),Northeast,1925.0,1.0,3.0,28700,Multifamily,28700.0,0.0,0.0,5.956606197331003,13.716156274284137,28700.0,9566.667
937,Multifamily LR (1-4),Northeast,1924.0,1.0,3.0,22542,Multifamily,22542.0,0.0,0.0,5.969900923636706,13.36125093880223,22542.0,7514.0
938,Multifamily LR (1-4),Northeast,1923.0,1.0,4.0,24680,Multifamily,24680.0,0.0,0.0,5.998395540524102,13.652003714169238,24680.0,6170.0
939,Multifamily MR (5-9),Northeast,1928.0,1.0,8.0,63837,Multifamily,60799.0,0.0,0.0,6.0960715784341,14.599405024142067,63837.0,7979.625
940,NonResidential,Northeast,1926.0,1.0,2.0,47992,Worship Fac,37800.0,1.0,0.0,6.081683586455505,15.032134004415084,47992.0,23996.0
941,Multifamily LR (1-4),Northeast,1916.0,1.0,3.0,22320,Multifamily,14206.0,0.0,0.0,5.995855270183889,14.358087505822647,22320.0,7440.0
942,NonResidential,Northeast,1993.0,1.0,3.0,28572,Residence H,22000.0,0.0,0.0,5.819576244151357,14.744197636654965,28572.0,9524.0
943,Multifamily LR (1-4),Northeast,1964.0,1.0,4.0,26639,Multifamily,26639.0,0.0,0.0,5.867695435724689,13.495934744421653,26639.0,6659.75
944,Multifamily LR (1-4),Northeast,1963.0,1.0,4.0,34735,Multifamily,27671.0,0.0,0.0,5.868591377669008,13.503421715398602,34735.0,8683.75
945,Multifamily LR (1-4),Northeast,1963.0,1.0,4.0,25568,Multifamily,20159.0,0.0,0.0,5.829066188199374,13.544085209334053,25568.0,6392.0
946,Multifamily LR (1-4),Northeast,1927.0,1.0,3.0,25904,Multifamily,25904.0,0.0,0.0,5.791540951313105,13.853850414527274,25904.0,8634.667
947,Multifamily LR (1-4),Northeast,1941.0,1.0,3.0,24548,Multifamily,24548.0,0.0,0.0,5.875751546504308,13.659489661621846,24548.0,8182.667
948,Multifamily MR (5-9),Northeast,1970.0,1.0,9.0,71827,Multifamily,53480.0,0.0,0.0,5.835871410892827,14.426479617060034,71827.0,7980.778
949,Multifamily MR (5-9),Northeast,2008.0,1.0,6.0,145350,Multifamily,141650.0,0.0,0.0,6.04329640137647,15.195729626811712,145350.0,24225.0
950,Multifamily MR (5-9),Northeast,2004.0,1.0,7.0,169931,Multifamily,114503.0,0.0,0.0,6.162153353416269,14.993187383745356,169931.0,24275.857
951,Multifamily MR (5-9),Northeast,1998.0,1.0,6.0,69452,Multifamily,69452.0,0.0,0.0,5.777981609958721,14.9098106457775,69452.0,11575.333
952,Multifamily MR (5-9),Northeast,1999.0,1.0,6.0,47791,Multifamily,47791.0,0.0,0.0,5.755251822720343,14.017919730036247,47791.0,7965.167
953,Multifamily LR (1-4),North,1969.0,1.0,4.0,29683,Multifamily,29683.0,0.0,0.0,11.373444564198314,13.803296392820837,29683.0,7420.75
954,Multifamily MR (5-9),Southwest,2003.0,1.0,8.0,40791,Multifamily,42077.0,0.0,0.0,6.831078435920164,14.377161060178196,40791.0,5098.875
955,Multifamily MR (5-9),Northwest,1971.0,1.0,5.0,56319,Multifamily,56319.0,0.0,0.0,9.98225678340806,14.919231276358536,56319.0,11263.8
956,Multifamily LR (1-4),Ballard,1975.0,1.0,4.0,30948,Multifamily,30948.0,0.0,0.0,8.479975868314755,13.399167214570248,30948.0,7737.0
957,Multifamily LR (1-4),Ballard,1988.0,1.0,4.0,39319,Multifamily,30786.0,0.0,0.0,8.44319343826137,13.776101757123612,39319.0,9829.75
958,Multifamily LR (1-4),Southwest,1984.0,1.0,4.0,41443,Multifamily,41443.0,0.0,0.0,5.318464706989144,14.308115743113195,41443.0,10360.75
959,Multifamily LR (1-4),North,1975.0,1.0,3.0,130680,Multifamily,130709.0,1.0,0.0,13.825216442062978,15.1589828789304,130680.0,43560.0
960,NonResidential,East,1982.0,1.0,15.0,115775,Residence H,150000.0,0.7276182250053984,0.2723817749946016,0.4708806430005062,14.994891444629934,115775.0,7718.333
961,NonResidential,Northeast,2000.0,1.0,2.0,31386,Worship Fac,30000.0,1.0,0.0,9.385755839671843,14.281341587762213,31386.0,15693.0
962,Campus,Northeast,1989.0,5.0,3.0,21500,K-12 School,96154.0,1.0,0.0,9.29827333594046,15.65573601183713,4300.0,7166.667
963,Multifamily MR (5-9),East,1989.0,1.0,5.0,140778,Multifamily,96578.0,0.0,0.0,0.9361825432939197,14.838160926208888,140778.0,28155.6
964,Multifamily LR (1-4),Northeast,1961.0,4.0,4.0,30834,Multifamily,28876.0,0.0,0.0,6.998513514516704,13.296102060657375,7708.5,7708.5
965,Multifamily MR (5-9),Magnolia / Queen Anne,2002.0,1.0,5.0,21536,Multifamily,21536.0,0.0,0.0,3.1857860684227624,13.001386418475958,21536.0,4307.2
